Morning star rating,Value Research rating,1 month return,NAV,1 Year return,3 Year Return,Minimum investment,AUM,Risk,AMC_aditya birla sun life mutual fund,AMC_axis mutual fund,AMC_bajaj finserv mutual fund,AMC_bandhan mutual fund,AMC_bank of india mutual fund,AMC_baroda bnp paribas mutual fund,AMC_canara robeco mutual fund,AMC_dsp mutual fund,AMC_edelweiss mutual fund,AMC_franklin templeton mutual fund,AMC_hdfc mutual fund,AMC_hsbc mutual fund,AMC_icici prudential mutual fund,AMC_invesco mutual fund,AMC_jm financial mutual fund,AMC_kotak mahindra mutual fund,AMC_lic mutual fund,AMC_mahindra manulife mutual fund,AMC_mirae asset mutual fund,AMC_motilal oswal mutual fund,AMC_navi mutual fund,AMC_nippon india mutual fund,AMC_pgim india mutual fund,AMC_ppfas mutual fund,AMC_quant mutual fund,AMC_samco mutual fund,AMC_sbi mutual fund,AMC_sundaram mutual fund,AMC_tata mutual fund,AMC_taurus mutual fund,AMC_union mutual fund,AMC_uti mutual fund,AMC_whiteoak capital mutual fund,Category_Equity,Category_Hybrid,Category_Other
5,1,0.59,510.75,7.58,6.14,100.0,19744.04,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,0.61,27.91,7.65,6.21,100.0,26906.81,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4,0.6,357.04,7.57,6.18,100.0,29118.99,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2,0.54,399.1,7.53,6.01,100.0,8965.52,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,0.52,30.65,7.41,6.02,100.0,9225.4,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,0,1.18,23.01,9.32,5.43,1000.0,2362.16,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,5,0.85,96.31,8.18,6.2,1000.0,6390.24,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0.0,10.02,0.0,0.0,500.0,567.22,Moderate,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,4,0.53,1322.55,6.74,5.6,500.0,8777.32,Low,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,4,0.58,366.05,7.35,5.97,99.0,50596.87,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,5.26,42.15,30.98,2.58,1000.0,1380.69,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,7.87,11.08,24.1,0.0,1000.0,57.84,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
2,0,4.08,14.57,22.93,9.86,1000.0,97.5,Very High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0,4,0.58,1608.97,7.35,6.03,500.0,1416.61,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,4.29,27.0,35.22,17.63,500.0,1432.17,Moderate ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,3,0.53,1270.13,6.69,5.6,500.0,202.48,Low,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4,0.56,1299.27,7.14,5.75,500.0,250.38,Low to Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,3.23,11.33,0.0,0.0,500.0,498.31,High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,1.08,13.54,8.7,4.61,500.0,54.26,Moderate,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3,2.39,20.11,16.21,9.34,500.0,543.63,Moderately High,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
